G,W,S1,S2,SWS,REM
"0,725842657028372","0,980478589420655","0,957095709570957","0,834870848708487","0,995564005069708","0,980392156862745"
"0,663290939557697","0,813256484149856","0,946540880503145","0,927173913043478","0,98989898989899","0,9953095684803"
"0,517030890229219","0,884132420091324","0,953252032520325","0,646804835924007","0,982505643340858","0,979503105590062"
"0,534247287080162","0,946596858638743","0,993531202435312","0,587008343265793","0,970305676855895","0,999558693733451"
"0,624707569715222","0,961225766103815","0,983970406905055","0,717081850533808","0,993822393822394","0,934948979591837"
"0,487673872445786","0,950556792873051","0,981868348443043","0,547945205479452","0,968713335940555","0,918918918918919"
"0,592132202676076","0,922707818546241","0,969376430062973","0,710147499492504","0,9834683408214","0,968105237196219"
