G,W,S1,S2,SWS,REM
"0,725842657028372","0,724346076458752","0,25974025974026","0,860670194003527","0,919786096256684","0,864670658682635"
"0,663290939557697","0,821997105643994","0,229249011857708","0,799740764744005","0,866566716641679","0,598901098901099"
"0,517030890229219","0,372239747634069","0,147058823529412","0,740067017711824","0,836624775583483","0,489164086687306"
"0,534247287080162","0,642638036809816","0,047619047619048","0,707529322739311","0,829813664596273","0,443636363636364"
"0,624707569715222","0,644501278772379","0,29045643153527","0,771128932757557","0,817451205510907","0,6"
"0,487673872445786","0,395128552097429","0,170542635658915","0,732653732324893","0,648648648648649","0,491395793499044"
"0,592132202676076","0,600141799569407","0,190777701656769","0,76863166071352","0,819815184539613","0,581294666901075"
