G,W,S1,S2,SWS,REM
0.7258426570283717,0.6293706293706294,0.35714285714285715,0.9265822784810127,0.8716216216216216,0.8094170403587444
0.663290939557697,0.9498327759197325,0.32954545454545453,0.7790404040404041,0.8140845070422535,0.436
0.5170308902292189,0.3769968051118211,0.15463917525773196,0.8522601984564498,0.7952218430034129,0.34725274725274724
0.5342472870801623,0.5351213282247765,0.03076923076923077,0.9211822660098522,0.8287841191066998,0.2857142857142857
0.6247075697152223,0.6206896551724138,0.19444444444444445,0.9218289085545722,0.7021696252465484,0.6153846153846154
0.48767387244578586,0.3029045643153527,0.11578947368421053,0.8792423046566693,0.7058823529411765,0.41585760517799353
