G,W,S1,S2,SWS,REM
0.6607178534152605,0.7430939226519337,0.08450704225352113,0.8139240506329114,0.8646616541353384,0.7974025974025974
0.4706780909917992,0.6600441501103753,0.0,0.5040797824116047,0.8136645962732919,0.3756019261637239
0.3910722325241907,0.4384678076609617,0.054380664652567974,0.6342679127725857,0.5073891625615764,0.32085561497326204
0.49751173162824075,0.7063008130081301,0.031413612565445025,0.6558981889378365,0.6677165354330709,0.4262295081967213
0.4107776761328332,0.36292682926829267,0.140625,0.6731234866828087,0.7740384615384616,0.10317460317460317
0.46200737638990913,0.520478890989288,0.12302284710017575,0.6027397260273972,0.6488294314381271,0.41496598639455784
