G,W,S1,S2,SWS,REM
"0,725842657028372","0,926894343649947","0,939167556029883","0,873532550693703","0,97598719316969","0,939701173959445"
"0,663290939557697","0,859802431610942","0,925911854103343","0,882598784194529","0,966185410334346","0,889057750759879"
"0,517030890229219","0,80726392251816","0,915738498789346","0,737046004842615","0,95593220338983","0,840193704600484"
"0,534247287080162","0,826958782027479","0,970293353137764","0,71295952469365","0,949127367248422","0,886372075751949"
"0,624707569715222","0,922863485016648","0,905105438401776","0,794117647058823","0,911764705882353","0,893451720310766"
"0,487673872445786","0,836083608360836","0,921525485881922","0,701870187018702","0,952328566189952","0,804913824715805"
"0,592132202676076","0,863311095530669","0,929623697724006","0,783687449750337","0,951887574369099","0,875615041683055"
