G,W,S1,S2,SWS,REM
0.5624119268548,0.7048984468339307,0.2949061662198391,0.8166409861325116,0.25,0.7456140350877193
0.26086060664872346,0.5258964143426295,0.039735099337748346,0.6815286624203821,0.05714285714285714,0.0
0.4073516749393079,0.7798594847775175,0.16901408450704225,0.7006688963210702,0.078125,0.3090909090909091
0.47397272331849755,0.6114991939817302,0.21517241379310345,0.5907397551889303,0.40336134453781514,0.5490909090909091
