G,W,S1,S2,SWS,REM
0.6425355220132704,0.7270306258322237,0.06741573033707865,0.7798165137614679,0.8565965583173997,0.7818181818181819
0.40373308135507485,0.6237830319888734,0.0,0.3582089552238806,0.6630824372759857,0.37359098228663445
0.4103599932308645,0.4407319013524264,0.07547169811320754,0.6227781435154707,0.585480093676815,0.3273381294964029
0.4868824007480443,0.7112195121951219,0.058823529411764705,0.6174835775644265,0.6394779771615008,0.4074074074074074
0.3959342166264927,0.35694050991501414,0.13058419243986255,0.6184873949579832,0.7335811648079306,0.14007782101167315
0.47781135414292597,0.5512010113780025,0.09523809523809523,0.6405290505432215,0.6501766784452296,0.4519119351100811
